Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_130,Ophthalmology Service,"4,368","2,936",67.20%,12.5,30.8,11,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_140,Oral Surgery Service,"1,458","1,080",74.10%,10,30.5,4,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_150,Neurosurgical Service,"3,862","1,863",48.20%,18.8,46.7,182,17
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_300,General Internal Medicine Service,59,50,84.70%,9.8,47.3,4,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_301,Gastroenterology Service,"1,091","1,019",93.40%,6.4,15.9,0,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_320,Cardiology Service,"3,040","2,318",76.30%,11.2,24.4,2,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_330,Dermatology Service,"3,289","2,014",61.20%,13.1,37,26,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_340,Respiratory Medicine Service,"1,630","1,264",77.50%,8.3,30.3,7,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_400,Neurology Service,"4,086","2,078",50.90%,17.5,41.8,25,2
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_410,Rheumatology Service,"3,975","1,818",45.70%,19.5,43.1,114,2
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_430,Elderly Medicine Service,199,186,93.50%,6.6,17,4,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_502,Gynaecology Service,"7,234","2,975",41.10%,22.6,52.6,629,23
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",X02,Other - Medical Services,"6,183","5,008",81.00%,9,27.4,53,2
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",X04,Other - Paediatric Services,"1,030",657,63.80%,12.9,35.1,0,0
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",X05,Other - Surgical Services,"3,570","2,232",62.50%,11.9,53.1,315,6
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",X06,Other - Other Services,514,325,63.20%,10.2,51.8,40,0
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_100,General Surgery Service,730,379,51.90%,16.9,44.5,30,1
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_101,Urology Service,"4,027","2,221",55.20%,15.6,45.9,151,10
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"5,587","2,847",51.00%,17.4,50,383,25
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"7,041","3,990",56.70%,15.2,45.3,317,14
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"4,683","2,516",53.70%,16.1,44,57,2
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"6,377","4,113",64.50%,12,33.7,68,3
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,0
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"2,511","1,264",50.30%,17.8,50.9,185,25
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,818,533,65.20%,13.3,36.8,8,0
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,412,291,70.60%,11.3,28.1,2,0
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,146",942,82.20%,9.2,24.2,4,0
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_320,Cardiology Service,"7,320","4,135",56.50%,15.5,35.2,85,2
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_330,Dermatology Service,"4,960","3,620",73.00%,11.3,28.5,7,0
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"2,090","1,556",74.40%,11.6,23.7,1,0
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_400,Neurology Service,"2,231","1,481",66.40%,12,32.7,7,0
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_410,Rheumatology Service,795,575,72.30%,10.5,30.2,13,0
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,"1,047",793,75.70%,9.1,28.3,1,0
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_502,Gynaecology Service,"5,363","2,704",50.40%,17.7,42.3,83,4
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,X02,Other - Medical Services,"15,687","11,142",71.00%,10,33.7,106,4
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"10,911","7,235",66.30%,12.3,35.7,262,4
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,X05,Other - Surgical Services,"10,114","5,951",58.80%,14.1,40.5,275,15
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,X06,Other - Other Services,"4,571","3,803",83.20%,7.4,23.6,25,0
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_100,General Surgery Service,"9,489","5,084",53.60%,15.7,52.1,768,39
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_101,Urology Service,"1,796","1,117",62.20%,12.7,36.1,21,0
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_110,Trauma and Orthopaedic Service,"6,927","3,656",52.80%,16.3,52.4,575,34
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_120,Ear Nose and Throat Service,"11,363","5,134",45.20%,19.7,51.3,863,58
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0,0
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0,0
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,0
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_160,Plastic Surgery Service,13,11,84.60%,-,-,0,0
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,0
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_300,General Internal Medicine Service,690,372,53.90%,15.8,37.4,15,3
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_301,Gastroenterology Service,"4,376","2,542",58.10%,13.9,44,181,5
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_320,Cardiology Service,"3,451","1,890",54.80%,15.9,38.9,90,6
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_330,Dermatology Service,"3,231","2,213",68.50%,8.8,43.9,94,0
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_340,Respiratory Medicine Service,"1,446","1,079",74.60%,8,28.5,0,0
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_400,Neurology Service,"3,308","1,596",48.20%,18.8,42.9,96,1
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_410,Rheumatology Service,"1,214",900,74.10%,9.8,28.1,7,0
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_430,Elderly Medicine Service,208,207,99.50%,8.5,15.2,0,0
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_502,Gynaecology Service,"5,871","3,835",65.30%,11.3,49.6,413,29
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,X02,Other - Medical Services,"1,984","1,615",81.40%,7.8,29.6,40,3
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,X04,Other - Paediatric Services,"3,891","2,400",61.70%,13.7,36,27,1
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,X05,Other - Surgical Services,"1,800","1,030",57.20%,15.4,43.5,73,3
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,X06,Other - Other Services,5,4,80.00%,-,-,1,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_100,General Surgery Service,"1,245","1,101",88.40%,8.3,20.2,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_101,Urology Service,"1,473","1,335",90.60%,6.8,18.8,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_110,Trauma and Orthopaedic Service,"2,467","2,005",81.30%,9.3,27.1,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_120,Ear Nose and Throat Service,"1,996","1,371",68.70%,12.2,33.4,2,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_140,Oral Surgery Service,"1,765","1,228",69.60%,11.5,31.8,5,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_160,Plastic Surgery Service,43,38,88.40%,7,22.8,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_300,General Internal Medicine Service,78,74,94.90%,6.4,13.4,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_301,Gastroenterology Service,"2,058","1,560",75.80%,9.9,30.8,3,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_320,Cardiology Service,990,938,94.70%,7,15.9,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_330,Dermatology Service,"2,754","2,033",73.80%,9.7,29,2,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_340,Respiratory Medicine Service,740,667,90.10%,8,18.7,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_400,Neurology Service,693,676,97.50%,7.1,14.8,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_410,Rheumatology Service,691,672,97.30%,7.1,15.6,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_430,Elderly Medicine Service,114,114,100.00%,6.4,13.4,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_502,Gynaecology Service,"3,448","2,203",63.90%,13.2,39.4,31,2
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,X02,Other - Medical Services,"2,759","2,368",85.80%,8.3,22.1,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,X04,Other - Paediatric Services,612,548,89.50%,9.7,19.7,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,X05,Other - Surgical Services,"3,524","3,199",90.80%,6.4,19,0,0
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,X06,Other - Other Services, -   , -   , -   ,-,-,0,0
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,709",932,54.50%,16.5,46.6,88,5
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"2,593","2,073",79.90%,8.2,26.5,22,1
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,062","2,244",73.30%,10.4,29.3,5,0
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"5,437","3,298",60.70%,14.1,35.9,54,3
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,144,108,75.00%,8.4,29.7,1,0
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,985,780,79.20%,7.2,30.8,2,0
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service,"3,067","1,611",52.50%,16.9,41.5,70,0
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"1,699","1,125",66.20%,11.5,45.2,93,5
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,222,205,92.30%,5.7,17.7,0,0
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,13,9,69.20%,-,-,0,0
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"3,212","2,332",72.60%,10.9,30.5,5,1
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"5,335","3,328",62.40%,13.5,38.9,188,9
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"3,480","2,949",84.70%,7.5,24.5,3,0
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,840","1,552",84.30%,7.9,21.9,0,0
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"3,500","2,213",63.20%,13.2,36.8,39,1
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,148",907,79.00%,10.1,24.8,0,0
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,43,38,88.40%,5.6,18.8,0,0
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,654","2,041",76.90%,9.5,26.4,0,0
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"8,779","6,667",75.90%,10,28.7,11,1
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"3,333","2,433",73.00%,10.6,31.2,18,3
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"3,549","2,728",76.90%,7.5,35.6,85,5
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,805,607,75.40%,9.2,32.8,5,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery Service,"3,775","2,457",65.10%,12.7,42.1,98,6
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_101,Urology Service,"3,294","2,530",76.80%,9.9,30.6,26,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"5,731","4,259",74.30%,10.7,32.1,76,9
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"3,267","1,955",59.80%,14.9,34.7,29,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"10,917","7,472",68.40%,11.7,32.5,39,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"7,617","4,744",62.30%,13.7,34.4,30,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service,"2,182","1,575",72.20%,10.9,36.2,39,2
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,6,4,66.70%,-,-,0,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,187,159,85.00%,6.9,25,0,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,806,768,95.30%,6.5,16.6,1,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,798","1,404",78.10%,10.2,28.1,25,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service,"2,913","2,255",77.40%,10,32.1,55,2
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service,"3,200","2,608",81.50%,9,27,2,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"3,648","2,738",75.10%,11.4,32.8,37,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology Service,"2,210","1,799",81.40%,8.7,26.5,4,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,125",989,87.90%,8.8,21.2,0,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,396,376,94.90%,6.5,15.9,1,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology Service,"5,732","4,487",78.30%,10.3,29.2,16,1
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,X02,Other - Medical Services,"7,918","6,532",82.50%,8,27.8,65,13
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"3,684","3,035",82.40%,9.3,25.8,3,0
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,X05,Other - Surgical Services,"8,847","6,469",73.10%,10.3,33.1,146,21
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services,211,164,77.70%,6.5,25.1,0,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_100,General Surgery Service,"3,075","1,558",50.70%,17.7,52.7,262,5
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_101,Urology Service,"1,102",711,64.50%,10.8,51.2,82,1
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_110,Trauma and Orthopaedic Service,"2,004","1,076",53.70%,15.5,50.2,137,2
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_120,Ear Nose and Throat Service,"1,526",700,45.90%,20.2,33.9,25,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_130,Ophthalmology Service,"1,369","1,010",73.80%,10.7,35.6,21,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_140,Oral Surgery Service,249,191,76.70%,12.5,26.7,1,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_160,Plastic Surgery Service,67,57,85.10%,14.3,21.6,1,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_300,General Internal Medicine Service,110,73,66.40%,11.8,32.6,0,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_301,Gastroenterology Service,"1,535","1,337",87.10%,8.1,22.4,3,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_320,Cardiology Service,944,675,71.50%,11.2,29.9,0,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_330,Dermatology Service,830,699,84.20%,4.9,22.1,5,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_340,Respiratory Medicine Service,790,500,63.30%,13.1,34.1,1,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_400,Neurology Service,402,373,92.80%,8.8,17.6,0,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_410,Rheumatology Service,433,301,69.50%,13.1,24.6,0,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_430,Elderly Medicine Service,62,62,100.00%,4.3,11,0,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,C_502,Gynaecology Service,"2,156","1,759",81.60%,9.6,23,9,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,X02,Other - Medical Services,"2,633","2,298",87.30%,8.3,20,0,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,X04,Other - Paediatric Services,37,24,64.90%,7,47,2,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,X05,Other - Surgical Services, -   , -   , -   ,-,-,0,0
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,X06,Other - Other Services, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_100,General Surgery Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_101,Urology Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_110,Trauma and Orthopaedic Service,"2,681","1,984",74.00%,10.2,30.2,3,0
Y56,RKL,WEST LONDON NHS TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_300,General Internal Medicine Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_301,Gastroenterology Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_320,Cardiology Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_330,Dermatology Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_340,Respiratory Medicine Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_410,Rheumatology Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_430,Elderly Medicine Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,C_502,Gynaecology Service, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,X02,Other - Medical Services, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,X04,Other - Paediatric Services,374,219,58.60%,16.2,32.1,0,0
Y56,RKL,WEST LONDON NHS TRUST,X05,Other - Surgical Services, -   , -   , -   ,-,-,0,0
Y56,RKL,WEST LONDON NHS TRUST,X06,Other - Other Services, -   , -   , -   ,-,-,0,0
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_100,General Surgery Service, -   , -   , -   ,-,-,0,0
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_101,Urology Service, -   , -   , -   ,-,-,0,0
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service, -   , -   , -   ,-,-,0,0
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0,0
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0,0
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0,0
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,0
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0,0
