Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks
Y62,RJN,EAST CHESHIRE NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_300,General Internal Medicine Service,2,2,100.00%,-,-,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_301,Gastroenterology Service,"1,212",716,59.10%,14,53.4,102,3
Y62,RJN,EAST CHESHIRE NHS TRUST,C_320,Cardiology Service,598,350,58.50%,14.9,37.9,4,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_330,Dermatology Service, -   , -   , -   ,-,-,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_340,Respiratory Medicine Service,223,174,78.00%,9.4,28.4,1,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_410,Rheumatology Service, -   , -   , -   ,-,-,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_430,Elderly Medicine Service,52,48,92.30%,8.2,16.9,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,C_502,Gynaecology Service,926,747,80.70%,8.4,25.2,6,0
Y62,RJN,EAST CHESHIRE NHS TRUST,X02,Other - Medical Services,507,392,77.30%,10.7,28.3,2,0
Y62,RJN,EAST CHESHIRE NHS TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,X04,Other - Paediatric Services,38,35,92.10%,8.8,17,0,0
Y62,RJN,EAST CHESHIRE NHS TRUST,X05,Other - Surgical Services,608,375,61.70%,12,42.3,13,0
Y62,RJN,EAST CHESHIRE NHS TRUST,X06,Other - Other Services,402,402,100.00%,3.5,9.4,0,0
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery Service,"2,089",734,35.10%,31.5,66.1,591,16
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_101,Urology Service,"1,973",750,38.00%,25.6,67.4,370,48
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"2,513","1,014",40.40%,23.4,61.4,423,24
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"5,141","1,769",34.40%,27.3,59.3,777,9
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"3,908","1,444",36.90%,25.7,60.7,537,40
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"2,219",668,30.10%,30.6,69.5,485,65
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,0
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"1,557",550,35.30%,26.8,59.4,214,5
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,0
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,131,45,34.40%,24,40.8,0,0
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,521",594,39.10%,25,53,139,1
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service,905,691,76.40%,11.3,25.5,2,0
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service,"2,321","1,286",55.40%,15.1,46.3,64,0
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,547",773,50.00%,18,45.3,39,1
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0,0
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology Service,930,404,43.40%,21.2,48.5,42,0
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,149,114,76.50%,7.9,33.5,2,0
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology Service,"3,747","1,393",37.20%,27.8,69.3,853,86
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,X02,Other - Medical Services,"3,118","1,717",55.10%,15.6,46.7,152,5
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,X04,Other - Paediatric Services,628,378,60.20%,14.8,36.3,2,0
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,X05,Other - Surgical Services,"5,498","2,947",53.60%,16,49.2,335,14
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services,329,219,66.60%,12.6,51.8,26,3
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_100,General Surgery Service,"4,804","2,187",45.50%,20.7,56.4,504,84
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_101,Urology Service,"7,344","3,608",49.10%,18.4,49.7,505,32
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"18,435","8,539",46.30%,20.4,60.9,"2,397",318
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"13,458","6,148",45.70%,20.3,54.9,"1,297",99
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"7,555","4,079",54.00%,16.2,39.6,53,1
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"2,416",926,38.30%,25.3,64.9,385,70
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_150,Neurosurgical Service,"10,180","4,087",40.10%,21.4,48.3,610,94
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,399,253,63.40%,11.9,44.4,19,4
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,24,17,70.80%,6.5,49,0,0
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,589,496,84.20%,8,27.3,1,0
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"10,504","5,842",55.60%,15.7,43,378,8
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_320,Cardiology Service,"5,251","3,081",58.70%,14.4,39.3,57,0
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_330,Dermatology Service,"17,168","8,802",51.30%,17,68.5,"3,546",565
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"2,042","1,428",69.90%,11.5,28.8,4,2
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_400,Neurology Service,"19,263","9,468",49.20%,18.4,57.8,"2,420",4
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_410,Rheumatology Service,"2,703","1,727",63.90%,13.2,35.3,3,0
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,261,247,94.60%,8,16.6,0,0
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,C_502,Gynaecology Service,"10,527","4,584",43.50%,22.2,60,"1,462",168
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,X02,Other - Medical Services,"5,370","4,403",82.00%,8.8,25.2,9,0
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"7,351","3,697",50.30%,17.8,64.1,"1,033",109
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,X05,Other - Surgical Services,"11,148","6,579",59.00%,14.6,49.4,765,102
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,X06,Other - Other Services,128,55,43.00%,20.6,46.4,7,1
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_100,General Surgery Service,"3,802","2,456",64.60%,10.8,52.3,308,39
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_101,Urology Service,"1,837","1,113",60.60%,13.7,45.8,114,7
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"4,114","2,649",64.40%,12.7,43.3,190,19
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"3,413","2,072",60.70%,14.6,48,222,23
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"6,705","3,391",50.60%,17.7,56.9,743,1
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,881","1,171",62.30%,12.4,49.6,135,22
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,0
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,560,280,50.00%,18.1,61.7,75,2
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,7,2,28.60%,-,-,0,0
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   , -   , -   ,-,-,0,0
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,972","1,309",66.40%,12,32.5,2,0
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_320,Cardiology Service,"2,464","1,503",61.00%,14.4,40.3,47,1
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_330,Dermatology Service,"2,112","1,618",76.60%,10.8,26.3,0,0
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,079",788,73.00%,10.4,29.7,5,0
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_400,Neurology Service,50,46,92.00%,7.9,18,0,0
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,008",581,57.60%,14.9,37.5,8,0
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,117,107,91.50%,5,18.2,0,0
Y62,RMC,BOLTON NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,094","1,290",61.60%,13.5,54.6,180,22
Y62,RMC,BOLTON NHS FOUNDATION TRUST,X02,Other - Medical Services,"3,841","2,376",61.90%,14,29.1,8,0
Y62,RMC,BOLTON NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y62,RMC,BOLTON NHS FOUNDATION TRUST,X04,Other - Paediatric Services,510,255,50.00%,18,58.7,55,8
Y62,RMC,BOLTON NHS FOUNDATION TRUST,X05,Other - Surgical Services,448,316,70.50%,11.3,31.6,12,0
Y62,RMC,BOLTON NHS FOUNDATION TRUST,X06,Other - Other Services,125,124,99.20%,5.2,13,0,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,719","1,152",67.00%,11.2,31.2,7,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_101,Urology Service,"1,186",690,58.20%,14.1,37.4,4,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"2,577","1,263",49.00%,18.9,56.3,287,49
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"1,687","1,192",70.70%,11.6,26.4,7,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_130,Ophthalmology Service,616,66,10.70%,41.6,56.8,135,2
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,192",747,62.70%,14.3,35.6,8,1
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,11,5,45.50%,-,-,0,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,210,157,74.80%,7.7,31.6,1,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_301,Gastroenterology Service,601,526,87.50%,3.8,24.4,4,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,170",982,83.90%,7.9,22.8,3,1
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_330,Dermatology Service,"2,705","1,278",47.20%,20.1,55.4,299,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,487,361,74.10%,8.3,32,4,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_410,Rheumatology Service,117,102,87.20%,3.4,21.6,0,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,2,2,100.00%,-,-,0,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,514","1,427",56.80%,14.9,45.1,130,8
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,X02,Other - Medical Services,741,512,69.10%,11.8,28.5,8,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,411","1,103",78.20%,9.5,26.4,3,2
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,X05,Other - Surgical Services,729,606,83.10%,8.9,21.7,9,1
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,X06,Other - Other Services, -   , -   , -   ,-,-,0,0
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_100,General Surgery Service,"1,698",916,53.90%,15.9,53,140,28
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_101,Urology Service,"2,830","1,739",61.40%,14.3,41.4,117,22
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_110,Trauma and Orthopaedic Service,"7,478","4,240",56.70%,15.4,48.4,458,63
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_120,Ear Nose and Throat Service,"3,606","2,016",55.90%,15.6,38.9,80,1
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_130,Ophthalmology Service,"2,201","1,631",74.10%,9.4,39.4,80,12
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_140,Oral Surgery Service,"1,127",883,78.30%,10,30.5,18,1
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_150,Neurosurgical Service,23,11,47.80%,18.2,42.2,0,0
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_160,Plastic Surgery Service,529,329,62.20%,14.2,32.4,2,0
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_170,Cardiothoracic Surgery Service,56,26,46.40%,21.5,45.5,0,0
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_300,General Internal Medicine Service,698,325,46.60%,19.9,46.5,15,0
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_301,Gastroenterology Service,"4,084","2,365",57.90%,14.3,54.9,374,113
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_320,Cardiology Service,"2,570","1,216",47.30%,19.5,48,78,0
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_330,Dermatology Service,"1,284",765,59.60%,7.6,63.2,456,0
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_340,Respiratory Medicine Service,"1,700",831,48.90%,18.5,43.4,48,0
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_400,Neurology Service,1,1,100.00%,-,-,0,0
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_410,Rheumatology Service,501,483,96.40%,7,15.3,0,0
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_430,Elderly Medicine Service,334,218,65.30%,14.6,34.4,1,0
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_502,Gynaecology Service,"4,109","1,975",48.10%,19.1,59.5,581,22
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",X02,Other - Medical Services,"1,313",724,55.10%,15.2,44.6,36,0
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",X04,Other - Paediatric Services,"3,475","1,833",52.70%,17.1,39.9,65,1
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",X05,Other - Surgical Services,"4,451","2,931",65.90%,11.8,37.7,94,8
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",X06,Other - Other Services,57,47,82.50%,6.7,24.2,1,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,990","1,208",60.70%,13.3,53.3,172,15
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_101,Urology Service,"1,997","1,162",58.20%,14,44.8,64,2
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"5,464","2,747",50.30%,17.9,52,438,57
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"2,193","1,689",77.00%,9.6,31.3,24,5
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"1,932","1,814",93.90%,4.8,16.5,3,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,262",947,75.00%,9.6,30.6,8,1
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,145,131,90.30%,4.9,18.6,0,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,10,10,100.00%,-,-,0,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,30,29,96.70%,9.5,16.8,0,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,920","1,256",65.40%,11.9,36.3,19,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_320,Cardiology Service,954,789,82.70%,8.6,23.4,0,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_330,Dermatology Service,"1,801","1,517",84.20%,6.3,23.9,0,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,419,331,79.00%,10,26.2,1,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_410,Rheumatology Service,478,442,92.50%,5.1,17,1,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,99,91,91.90%,4.4,19.1,0,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,039","1,349",66.20%,11.7,36.7,53,3
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,X02,Other - Medical Services,"2,154","1,574",73.10%,9.9,32.4,19,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,512","1,219",80.60%,8.8,29.8,20,0
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,X05,Other - Surgical Services,"2,167","1,465",67.60%,10.4,42.2,83,6
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,X06,Other - Other Services,402,361,89.80%,3.6,25.9,3,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_100,General Surgery Service,"2,043","1,495",73.20%,11.2,41,67,6
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_101,Urology Service,509,408,80.20%,8.6,24.8,3,1
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_110,Trauma and Orthopaedic Service,"2,432","2,134",87.70%,4.1,24.1,13,2
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_120,Ear Nose and Throat Service,"1,368",855,62.50%,13.5,36.1,10,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_130,Ophthalmology Service,432,331,76.60%,7.6,27.1,0,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_140,Oral Surgery Service,656,586,89.30%,9.2,19.4,0,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_300,General Internal Medicine Service,369,273,74.00%,10.8,28.1,6,1
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_301,Gastroenterology Service,417,294,70.50%,10.9,27.2,2,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_320,Cardiology Service,779,508,65.20%,13.8,30.7,1,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_330,Dermatology Service,"1,007",815,80.90%,5.5,26.5,0,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_340,Respiratory Medicine Service,241,183,75.90%,8.8,30.2,0,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_410,Rheumatology Service,542,336,62.00%,14.1,29.8,2,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_430,Elderly Medicine Service,50,34,68.00%,12.5,27,0,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,C_502,Gynaecology Service,"2,250","1,246",55.40%,16.1,36.9,29,2
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,X02,Other - Medical Services,838,693,82.70%,10.3,21.7,0,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,X04,Other - Paediatric Services,426,270,63.40%,13,34.5,0,0
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,X05,Other - Surgical Services,375,132,35.20%,24.7,64.8,67,9
Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,X06,Other - Other Services,68,64,94.10%,5.4,17.3,0,0
Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,C_100,General Surgery Service, -   , -   , -   ,-,-,0,0
Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,C_101,Urology Service, -   , -   , -   ,-,-,0,0
Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service, -   , -   , -   ,-,-,0,0
Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0,0
